1102,2121,2261,0,2040,2380,2213,2341,2263,2000
1102,2040,2070,0,2042,2131,2253,2381,2311,2000
2100,2203,1311,0,2243,2381,2052,2131,2020,2060
2100,2203,2233,2261,0,2380,2040,2210,2263,2022
2100,1310,2003,0,2251,2380,2040,2130,2263,2223
2100,0,2003,1310,2251,2380,2040,2130,2263,2223
2100,1022,2003,0,2251,2380,2040,2210,2263,2223
2100,2022,2003,0,2251,2380,2040,2210,2263,1223
2100,0,2003,1022,2251,2380,2040,2210,2263,2223
2100,2062,2003,2322,2340,2381,2243,2210,0,2060
2100,2331,0,2311,1203,2381,2020,2243,2052,2060
2100,2253,0,2311,1203,2381,2020,2331,2052,2060
2100,2030,2131,0,1203,2381,2310,2243,2052,2060
2100,2033,2130,0,1203,2380,2310,2040,2263,2251
2100,2331,0,2030,1203,2381,2310,2243,2052,2060
2100,2253,0,2030,1203,2381,2310,2331,2052,2060
2100,2040,2070,0,1203,2243,2310,2130,2381,2052
2100,2073,2380,0,1203,2040,2310,2243,2251,2130
2100,2232,0,2311,2060,1203,2251,2020,2381,2243
2100,2382,2030,0,1060,2203,2310,2032,2051,2243
2100,2052,2070,0,1253,2203,2310,2381,2030,2331
2100,2152,0,1170,2380,2203,2310,2263,2030,2331
2100,2382,2022,2261,0,2340,2060,2210,2203,2243
2101,2073,2380,0,2040,1012,2251,2243,2000,2203
2102,2200,0,1312,2243,2381,2052,2131,2020,2060
2102,2200,0,1221,2243,2381,2052,2013,2020,2060
2102,2200,2261,2320,2040,2380,2341,2013,2263,0
2102,2200,0,2062,2243,2381,2020,2013,1221,2060
2102,2200,0,2062,2243,2381,1221,2013,2020,2060
2102,0,1000,2311,2251,2380,2040,2130,2263,2223
2102,2030,2000,2062,2243,2381,0,2013,2221,2060
2102,2132,2380,0,2311,2000,1243,2251,2063,2040
2102,1172,2150,0,2311,2000,2381,2060,2330,2233
2102,0,2150,1172,2311,2000,2381,2060,2330,2233
2102,0,2150,2172,2311,2000,1381,2060,2330,2233
2102,2273,0,2251,2311,2000,2050,1380,2330,2233
2102,2011,2261,0,2040,2380,2341,2013,2263,1000
2102,2013,2142,0,2251,2380,2040,2011,2263,1000
2102,0,2261,2342,2311,2380,2131,2040,2263,1000
2102,0,2380,2062,2263,2131,1311,2341,2040,2000
2102,0,2380,2062,2263,2341,1311,2131,2040,2000
2102,2221,2380,2062,2263,2341,0,2013,2040,2000
2102,0,2021,2261,1040,2380,2341,2013,2263,2000
2102,2131,2233,0,2251,2380,2040,1311,2263,2000
2102,0,2331,2233,2251,2380,2040,1311,2263,2000
1201,2000,2003,0,2251,2380,2040,2130,2263,2223
1201,2131,2003,0,2251,2380,2040,2000,2263,2223
2201,1000,2003,0,2251,2380,2040,2130,2263,2223
2201,0,2003,1000,2251,2380,2040,2130,2263,2223
2201,1331,2003,0,2223,2380,2000,2040,2263,2251
2201,0,2003,1331,2223,2380,2000,2040,2263,2251
2201,2073,2380,0,1203,2040,2000,2243,2251,2212
2201,2240,2222,0,1381,2052,2000,2060,2203,2243
2201,2382,2040,2070,2251,0,2000,2222,2203,2243
2201,2382,2270,0,2040,1251,2000,2222,2203,2243
2203,2100,2233,2072,2012,0,2263,2041,2060,2020
2203,2200,0,1002,2243,2381,2052,2131,2020,2060
2203,0,2380,2273,2233,2052,2002,1021,2040,2000
1302,2263,2121,0,2060,2241,2020,2381,2100,2223
1302,2030,2381,0,2223,2042,2263,2120,2100,2060
0,1000,2003,2201,2251,2380,2040,2130,2263,2223
2350,1000,2170,0,2223,2380,2012,2220,2263,2101
0,1000,2170,2350,2223,2380,2012,2220,2263,2101
2170,2000,0,1212,2101,2030,2380,2231,2263,2223
2170,2000,0,1212,2101,2231,2380,2030,2263,2223
2022,2000,0,2380,2170,2263,2213,1101,2151,2030
2380,2000,0,2022,2170,2263,2213,1101,2151,2030
1320,2000,2213,0,2243,2381,2052,2101,2140,2060
1320,2000,2213,0,2060,2140,2251,2101,2381,2243
1320,2000,2213,0,2052,2141,2263,2101,2040,2380
1320,2000,2213,0,2251,2380,2040,2101,2263,2141
1172,2000,2070,0,2213,2351,2022,2101,2381,2030
1380,2000,2273,0,2213,2351,2022,2101,2170,2030
2052,2000,2030,0,2380,2012,2263,2250,2223,1101
2251,2000,2030,0,2060,2012,2381,2053,2223,1101
0,2000,2030,2052,2380,2012,2263,2250,2223,1101
0,2000,2030,2251,2060,2012,2381,2053,2223,1101
2052,2000,2030,0,2380,1012,2263,2250,2223,2101
2251,2000,2030,0,2060,1012,2381,2053,2223,2101
0,2000,2030,2052,2380,1012,2263,2250,2223,2101
0,2000,2030,2251,2060,1012,2381,2053,2223,2101
2052,2000,2030,0,2380,1223,2263,2250,2012,2101
2251,2000,2030,0,2060,1223,2381,2053,2012,2101
0,2000,2030,2052,2380,1223,2263,2250,2012,2101
0,2000,2030,2251,2060,1223,2381,2053,2012,2101
1052,2000,2030,0,2380,2223,2263,2250,2012,2101
1040,2002,2070,0,2052,2203,2243,2021,2381,2000
2310,1100,2003,0,2251,2380,2040,2130,2263,2223
0,1100,2003,2310,2251,2380,2040,2130,2263,2223
2012,1100,0,2050,2251,2380,2203,2010,2263,2141
2050,1100,0,2012,2251,2380,2203,2010,2263,2141
2030,1100,0,2253,2310,2381,2052,2331,2203,2060
2253,1100,0,2030,2310,2381,2052,2331,2203,2060
2211,1102,0,2253,2000,2381,2052,2213,2140,2060
2253,1102,0,2211,2000,2381,2052,2213,2140,2060
2233,1102,0,2050,2251,2380,2311,2330,2263,2000
2050,1102,0,2233,2251,2380,2311,2330,2263,2000
2062,1102,2380,0,2263,2131,2311,2341,2040,2000
0,1102,2380,2062,2263,2131,2311,2341,2040,2000
2062,1102,2380,0,2263,2341,2311,2131,2040,2000
0,1102,2380,2062,2263,2341,2311,2131,2040,2000
1310,2100,2003,0,2251,2380,2040,2130,2263,2223
2072,2100,2003,0,2223,1012,2263,2041,2060,2020
0,2100,2003,2072,2223,1012,2263,2041,2060,2020
2072,2100,2233,2203,2012,0,2263,2041,2060,2020
2382,2100,2243,0,1203,2060,2171,2231,2212,2020
0,2100,2243,2382,1203,2060,2171,2231,2212,2020
2030,2100,0,2253,1203,2381,2052,2331,2310,2060
2253,2100,0,2030,1203,2381,2052,2331,2310,2060
2170,2100,2012,0,2141,2203,2350,2263,1380,2020
0,2100,2012,2170,2141,2203,2350,2263,1380,2020
2352,2100,2012,0,2060,2203,2141,1171,2381,2020
0,2100,2012,2352,2060,2203,2141,1171,2381,2020
0,2100,2020,1240,2052,2203,2243,2060,2381,2012
0,2100,2020,1070,2052,2203,2243,2240,2381,2012
2012,2100,2020,2050,2251,2380,2203,0,2263,2141
2012,2100,2020,0,1380,2050,2203,2251,2263,2141
2012,2100,2020,0,1380,2251,2203,2050,2263,2141
2012,2100,2341,0,1243,2060,2203,2261,2063,2020
2012,2100,2341,0,1243,2261,2203,2060,2063,2020
2012,2100,2251,2382,0,2141,2203,2053,2060,2020
2012,2100,2352,0,2060,2141,2203,1171,2381,2020
2012,2100,0,2172,2381,2141,2203,2351,1060,2020
2012,2100,0,1382,2171,2141,2203,2351,2060,2020
2012,2100,0,1170,2380,2141,2203,2263,2350,2020
2012,2100,0,2172,2381,2351,2203,2141,1060,2020
2012,2100,0,1382,2171,2351,2203,2141,2060,2020
2050,2100,2020,2012,2251,2380,2203,0,2263,2141
0,2100,2020,2012,1380,2050,2203,2251,2263,2141
0,2100,2020,2012,1380,2251,2203,2050,2263,2141
0,2100,2341,2012,1243,2060,2203,2261,2063,2020
0,2100,2341,2012,1243,2261,2203,2060,2063,2020
2382,2100,2251,2012,0,2141,2203,2053,2060,2020
0,2100,2352,2012,2060,2141,2203,1171,2381,2020
2172,2100,0,2012,2381,2141,2203,2351,1060,2020
2172,2100,0,2012,2381,2351,2203,2141,1060,2020
0,2100,2020,1240,2012,2243,2203,2060,2381,2052
0,2100,2020,1070,2012,2243,2203,2240,2381,2052
2022,2101,2230,0,2203,2381,1000,2243,2052,2060
0,2101,2230,2022,2203,2381,1000,2243,2052,2060
0,2102,2000,1213,2243,2381,2052,2320,2140,2060
0,2102,2000,1213,2060,2140,2251,2320,2381,2243
0,2102,2000,1213,2052,2141,2263,2320,2040,2380
0,2102,2000,1213,2251,2380,2040,2320,2263,2141
2342,2102,2261,0,1311,2380,2131,2040,2263,2000
0,2102,2261,2342,1311,2380,2131,2040,2263,2000
0,1201,2003,2000,2251,2380,2040,2130,2263,2223
2381,2200,2102,0,2223,1251,2012,2020,2263,2060
0,2200,2102,2381,2223,1251,2012,2020,2263,2060
1381,2200,2102,0,2223,2251,2012,2020,2263,2060
2072,2200,2102,0,1060,2223,2263,2020,2012,2051
0,2200,2102,2072,1060,2223,2263,2020,2012,2051
2382,2200,2102,0,1060,2223,2171,2020,2012,2351
0,2200,2102,2382,1060,2223,2171,2020,2012,2351
0,2200,2262,2002,2203,2381,2020,1231,2243,2060
0,2200,2262,2002,2203,2381,2231,1020,2243,2060
0,2200,2131,2002,2243,2381,2052,1203,2020,2060
2312,2200,0,1102,2243,2381,2052,2131,2020,2060
2320,2200,2261,2102,2040,2380,2341,2013,2263,0
2062,2200,0,2102,2243,2381,2020,2013,1221,2060
2062,2200,0,2102,2243,2381,1221,2013,2020,2060
0,2200,2141,1261,2060,2002,2020,2203,2381,2243
2352,2200,0,2172,2381,2002,2020,2203,1141,2060
2172,2200,0,2352,2381,2002,2020,2203,1141,2060
2352,2200,0,2172,2381,2002,2141,2203,1020,2060
2172,2200,0,2352,2381,2002,2141,2203,1020,2060
2251,2200,2063,0,2060,2002,2381,2203,1020,2141
0,2200,2063,2251,2060,2002,2381,2203,1020,2141
0,2200,2141,1261,2060,2203,2020,2002,2381,2243
2352,2200,0,2172,2381,2203,2020,2002,1141,2060
2172,2200,0,2352,2381,2203,2020,2002,1141,2060
2352,2200,0,2172,2381,2203,2141,2002,1020,2060
2172,2200,0,2352,2381,2203,2141,2002,1020,2060
2251,2200,2063,0,2060,2203,2381,2002,1020,2141
0,2200,2063,2251,2060,2203,2381,2002,1020,2141
0,2203,2100,1010,2243,2381,2052,2321,2140,2060
0,2203,2100,1010,2060,2140,2251,2321,2381,2243
0,2203,2100,1010,2052,2141,2263,2321,2040,2380
0,2203,2100,1010,2251,2380,2040,2321,2263,2141
0,2203,1311,2100,2243,2381,2052,2131,2020,2060
2261,2203,2233,2100,0,2380,2040,2210,2263,2022
2311,0,1000,2102,2251,2380,2040,2130,2263,2223
1311,0,2000,2102,2251,2380,2040,2130,2263,2223
2062,2030,2000,2102,2243,2381,0,2013,2221,2060
0,2030,2003,2000,2201,2060,1223,2261,2242,2263
0,2030,2003,2000,2201,2261,1223,2060,2242,2263
2310,0,2003,1100,2251,2380,2040,2130,2263,2223
0,1310,2003,2100,2251,2380,2040,2130,2263,2223
2322,2062,2003,2100,2340,2381,2243,2210,0,2060
0,1022,2003,2100,2251,2380,2040,2210,2263,2223
0,2022,2003,2100,2251,2380,2040,2210,2263,1223
0,1331,2003,2201,2223,2380,2000,2040,2263,2251
2062,2141,2003,0,2223,2000,1263,2201,2040,2380
0,2141,2003,1062,2223,2000,2263,2201,2040,2380
0,2141,2003,2062,2223,2000,1263,2201,2040,2380
2271,2252,2003,0,2060,2000,1223,2201,2140,2263
0,2252,2003,2271,2060,2000,1223,2201,2140,2263
2062,2141,2003,0,2223,2201,1263,2000,2040,2380
0,2141,2003,1062,2223,2201,2263,2000,2040,2380
0,2141,2003,2062,2223,2201,1263,2000,2040,2380
2271,2252,2003,0,2060,2201,1223,2000,2140,2263
0,2252,2003,2271,2060,2201,1223,2000,2140,2263
1180,2243,2101,0,2040,2221,2000,2361,2381,2203
1382,2243,2101,0,2040,2221,2000,2361,2180,2203
2070,0,2102,2000,2030,2211,2261,1242,2223,2263
2271,2030,2102,2000,2060,0,2211,2242,2223,2263
2211,2223,2102,2253,2000,2381,2052,0,2140,2060
2211,2140,2102,0,2000,2060,1242,2261,2223,2263
2211,2140,2102,0,2000,2261,1242,2060,2223,2263
2211,2052,2102,2380,2000,2140,0,2250,2223,2263
2211,2350,2102,0,2000,2140,2263,2170,2223,1380
2211,0,2102,2380,2000,2140,1170,2350,2223,2263
2211,1380,2102,0,2000,2140,2170,2350,2223,2263
2211,0,2102,1380,2000,2140,2170,2350,2223,2263
2211,1172,2102,0,2000,2140,2381,2060,2223,2351
2211,0,2102,1172,2000,2140,2381,2060,2223,2351
2211,0,2102,2172,2000,2140,1381,2060,2223,2351
2211,0,2102,2380,2000,2350,1170,2140,2223,2263
2211,1380,2102,0,2000,2350,2170,2140,2223,2263
2211,0,2102,1380,2000,2350,2170,2140,2223,2263
2211,2161,2102,0,2000,2050,1380,2263,2223,2140
2253,2223,2102,2211,2000,2381,2052,0,2140,2060
0,2140,2102,2211,2000,2060,1242,2261,2223,2263
0,2140,2102,2211,2000,2261,1242,2060,2223,2263
2380,2052,2102,2211,2000,2140,0,2250,2223,2263
0,2350,2102,2211,2000,2140,2263,2170,2223,1380
2380,0,2102,2211,2000,2140,1170,2350,2223,2263
0,1380,2102,2211,2000,2140,2170,2350,2223,2263
2172,0,2102,2211,2000,2140,1381,2060,2223,2351
0,1172,2102,2211,2000,2140,2381,2060,2223,2351
2380,0,2102,2211,2000,2350,1170,2140,2223,2263
0,1380,2102,2211,2000,2350,2170,2140,2223,2263
0,2161,2102,2211,2000,2050,1380,2263,2223,2140
0,2223,2102,1043,2000,2040,2211,2263,2251,2380
0,2223,2102,1273,2000,2040,2211,2043,2251,2380
1242,2211,2102,0,2040,2000,2251,2263,2223,2380
2350,2211,2102,0,2140,2000,2263,2170,2223,1380
0,2211,2102,2350,2140,2000,2263,2170,2223,1380
0,2223,2102,1043,2040,2000,2251,2263,2211,2380
0,2223,2102,1273,2040,2000,2251,2043,2211,2380
1132,2240,2102,0,2052,2000,2243,2060,2381,2311
2380,2350,2102,0,2170,2263,1020,2012,2200,2223
0,2350,2102,2380,2170,2263,1020,2012,2200,2223
2172,1011,2203,0,2381,2032,2100,2233,2020,2060
0,1011,2203,2172,2381,2032,2100,2233,2020,2060
2172,1011,2203,0,2381,2233,2100,2032,2020,2060
0,1011,2203,2172,2381,2233,2100,2032,2020,2060
2172,0,2203,1011,2381,2032,2100,2233,2020,2060
2172,0,2203,1011,2381,2233,2100,2032,2020,2060
2172,2042,2203,0,2381,1020,2100,2011,2233,2060
0,2042,2203,2172,2381,1020,2100,2011,2233,2060
2382,2221,2203,0,1010,2060,2171,2100,2233,2150
0,2221,2203,2382,1010,2060,2171,2100,2233,2150
1380,2233,2203,0,2221,2350,2010,2100,2170,2263
1310,2030,2203,0,2243,2381,2052,2131,2100,2060
1310,2273,2203,0,2050,2130,2241,2380,2100,2233
1233,2271,2203,0,2211,2060,2020,2242,2100,2263
1252,2233,2203,0,2211,2060,2020,2261,2100,2263
1252,2233,2203,0,2211,2261,2020,2060,2100,2263
1382,2233,2203,0,2211,2060,2020,2053,2100,2251
1382,2233,2203,0,2251,2020,2060,2053,2100,2211
2382,2233,2203,0,1060,2020,2171,2351,2100,2211
0,2233,2203,2382,1060,2020,2171,2351,2100,2211
2221,2033,2301,0,1000,2380,2203,2040,2263,2251
0,2033,2301,2221,1000,2380,2203,2040,2263,2251
0,2320,2213,1000,2243,2381,2052,2101,2140,2060
0,2320,2213,1000,2060,2140,2251,2101,2381,2243
0,2320,2213,1000,2052,2141,2263,2101,2040,2380
0,2320,2213,1000,2251,2380,2040,2101,2263,2141
2350,0,2170,1000,2223,2380,2012,2220,2263,2101
0,2050,2380,1000,2223,2263,2012,2220,2052,2101
0,2050,2380,1000,2263,2223,2052,2220,2012,2101
0,2021,2270,2002,2203,2062,1040,2263,2341,2000
0,2021,2270,2002,2203,2263,1040,2062,2341,2000
2273,2243,2380,2002,2203,0,2052,2021,2040,2000
0,2342,2261,2002,2203,2380,1040,2021,2263,2000
0,2010,2043,1100,2012,2040,2203,2263,2251,2380
2261,2382,0,1100,2310,2130,2060,2340,2203,2243
2261,2382,0,1100,2310,2340,2060,2130,2203,2243
0,2240,2213,1102,2000,2243,2211,2060,2381,2052
2062,0,2380,1102,2263,2131,2311,2341,2040,2000
2062,0,2380,1102,2263,2341,2311,2131,2040,2000
2311,2331,0,2100,1203,2381,2020,2243,2052,2060
2311,2253,0,2100,1203,2381,2020,2331,2052,2060
2030,2331,0,2100,1203,2381,2310,2243,2052,2060
2030,2253,0,2100,1203,2381,2310,2331,2052,2060
0,2030,2131,2100,1203,2381,2310,2243,2052,2060
0,2033,2130,2100,1203,2380,2310,2040,2263,2251
0,2040,2070,2100,1203,2243,2310,2130,2381,2052
0,2073,2380,2100,1203,2040,2310,2243,2251,2130
2311,2232,0,2100,2060,1203,2251,2020,2381,2243
0,2382,2030,2100,1060,2203,2310,2032,2051,2243
0,2052,2070,2100,1253,2203,2310,2381,2030,2331
2261,2382,2022,2100,0,2340,2060,2210,2203,2243
0,2073,2380,2101,2040,1012,2251,2243,2000,2203
0,2132,2380,2102,2311,2000,1243,2251,2063,2040
2251,2273,0,2102,2311,2000,2050,1380,2330,2233
2172,0,2150,2102,2311,2000,1381,2060,2330,2233
0,1172,2150,2102,2311,2000,2381,2060,2330,2233
0,2011,2261,2102,2040,2380,2341,2013,2263,1000
0,2013,2142,2102,2251,2380,2040,2011,2263,1000
2342,0,2261,2102,2311,2380,2131,2040,2263,1000
2062,0,2380,2102,2263,2131,1311,2341,2040,2000
2062,0,2380,2102,2263,2341,1311,2131,2040,2000
2062,2221,2380,2102,2263,2341,0,2013,2040,2000
2261,0,2021,2102,1040,2380,2341,2013,2263,2000
2233,0,2331,2102,2251,2380,2040,1311,2263,2000
0,2131,2233,2102,2251,2380,2040,1311,2263,2000
0,2010,2322,1203,2243,2381,2052,2100,2140,2060
0,2010,2322,1203,2060,2140,2251,2100,2381,2243
0,2010,2322,1203,2052,2141,2263,2100,2040,2380
0,2010,2322,1203,2251,2380,2040,2100,2263,2141
2352,2172,0,1203,2211,2381,2020,2023,2100,2060
0,2382,2253,1203,2211,2060,2020,2023,2100,2251
0,2382,2253,1203,2251,2020,2060,2023,2100,2211
0,2073,2380,2201,1203,2040,2000,2243,2251,2212
0,2240,2222,2201,1381,2052,2000,2060,2203,2243
2070,2382,2040,2201,2251,0,2000,2222,2203,2243
0,2382,2270,2201,2040,1251,2000,2222,2203,2243
2273,0,2380,2203,2233,2052,2002,1021,2040,2000
0,2022,2230,1301,2000,2381,2203,2243,2052,2060
0,2033,2221,1301,2000,2380,2203,2040,2263,2251
2032,2062,2011,0,1100,2381,2243,2203,2020,2060
0,2062,2011,2032,1100,2381,2243,2203,2020,2060
2072,2033,2051,0,1100,2211,2263,2203,2060,2020
0,2033,2051,2072,1100,2211,2263,2203,2060,2020
2020,2033,2050,0,1100,2380,2211,2203,2263,2251
0,2033,2050,2020,1100,2380,2211,2203,2263,2251
2213,2062,2340,0,1101,2381,2012,2243,2000,2060
0,2062,2340,2213,1101,2381,2012,2243,2000,2060
2261,2382,2253,0,1101,2012,2060,2213,2000,2340
0,2382,2253,2261,1101,2012,2060,2213,2000,2340
2261,2382,2253,0,1101,2213,2060,2012,2000,2340
0,2382,2253,2261,1101,2213,2060,2012,2000,2340
2310,2382,0,2261,2100,2130,2060,2340,1203,2243
2310,2382,0,2261,2100,2340,2060,2130,1203,2243
2261,2382,0,2310,2100,2130,2060,2340,1203,2243
2261,2382,0,2310,2100,2340,2060,2130,1203,2243
2310,2030,0,1262,2100,2231,2381,2060,2243,2203
2310,2130,2142,0,2100,1251,2380,2050,2263,2203
2310,2231,2070,0,2100,1243,2381,2252,2030,2203
2310,2342,2130,2261,2100,2380,2040,0,2263,2203
2310,2342,0,2130,2100,2062,1240,2263,2060,2203
2310,2342,0,2130,2100,2263,1240,2062,2060,2203
2310,2073,0,2130,2100,2060,2243,2261,1340,2203
2310,2073,0,2130,2100,2261,2243,2060,1340,2203
2310,2073,0,2130,2100,2060,2340,2261,1243,2203
2310,2073,0,2130,2100,2261,2340,2060,1243,2203
2310,2170,2043,0,2100,2030,1263,2231,2380,2203
2310,1262,2070,0,2100,2030,2381,2231,2243,2203
2310,0,2070,1262,2100,2030,2381,2231,2243,2203
2310,2170,2043,0,2100,2231,1263,2030,2380,2203
2310,1262,2070,0,2100,2231,2381,2030,2243,2203
2310,0,2070,1262,2100,2231,2381,2030,2243,2203
2130,2342,0,2310,2100,2062,1240,2263,2060,2203
2130,2342,0,2310,2100,2263,1240,2062,2060,2203
2130,2073,0,2310,2100,2060,2243,2261,1340,2203
2130,2073,0,2310,2100,2261,2243,2060,1340,2203
2130,2073,0,2310,2100,2060,2340,2261,1243,2203
2130,2073,0,2310,2100,2261,2340,2060,1243,2203
0,2130,2142,2310,2100,1251,2380,2050,2263,2203
0,2231,2070,2310,2100,1243,2381,2252,2030,2203
2261,2342,2130,2310,2100,2380,2040,0,2263,2203
0,2170,2043,2310,2100,2030,1263,2231,2380,2203
0,1262,2070,2310,2100,2030,2381,2231,2243,2203
0,2170,2043,2310,2100,2231,1263,2030,2380,2203
0,1262,2070,2310,2100,2231,2381,2030,2243,2203
2170,2342,2350,0,2100,1010,2380,2211,2263,2203
0,2342,2350,2170,2100,1010,2380,2211,2263,2203
2221,1013,2233,0,2101,2380,2000,2040,2263,2251
0,1013,2233,2221,2101,2380,2000,2040,2263,2251
1221,2013,2043,0,2101,2040,2000,2263,2251,2380
2221,2013,2043,0,2101,1040,2000,2263,2251,2380
2221,2013,2043,0,2101,1251,2000,2263,2040,2380
2221,2013,2043,0,2101,2251,2000,2263,2040,1380
0,2013,2043,2221,2101,1040,2000,2263,2251,2380
0,2013,2043,2221,2101,1251,2000,2263,2040,2380
0,2013,2043,2221,2101,2251,2000,2263,2040,1380
1261,2013,0,2221,2101,2340,2000,2060,2381,2243
2221,0,2233,1013,2101,2380,2000,2040,2263,2251
1221,2273,2243,0,2101,2040,2000,2013,2251,2380
2221,2273,2243,0,2101,1040,2000,2013,2251,2380
2221,2273,2243,0,2101,1251,2000,2013,2040,2380
2221,2273,2243,0,2101,2251,2000,2013,2040,1380
0,2273,2243,2221,2101,1040,2000,2013,2251,2380
0,2273,2243,2221,2101,1251,2000,2013,2040,2380
0,2273,2243,2221,2101,2251,2000,2013,2040,1380
2170,1212,2040,0,2101,2231,2380,2000,2263,2223
0,1212,2040,2170,2101,2231,2380,2000,2263,2223
2040,1212,2170,0,2101,2380,2231,2000,2263,2223
0,1212,2170,2040,2101,2380,2231,2000,2263,2223
2261,2231,0,1212,2101,2380,2040,2000,2263,2223
2170,0,2040,1212,2101,2231,2380,2000,2263,2223
2040,0,2170,1212,2101,2380,2231,2000,2263,2223
2382,2330,0,1312,2101,2060,2171,2000,2233,2150
2261,2382,0,1312,2101,2340,2060,2000,2131,2243
2022,0,2210,2062,2203,2341,2100,1263,2040,2380
2022,2073,2210,0,2203,2060,2100,2261,1243,2340
2022,2073,2210,0,2203,2261,2100,2060,1243,2340
2062,0,2210,2022,2203,2341,2100,1263,2040,2380
0,2073,2210,2022,2203,2060,2100,2261,1243,2340
0,2073,2210,2022,2203,2261,2100,2060,1243,2340
2022,2030,0,1210,2203,2381,2100,2243,2052,2060
2022,2273,2243,0,2203,1040,2100,2210,2251,2380
2022,2273,2243,0,2203,1251,2100,2210,2040,2380
2022,2273,2243,0,2203,2251,2100,2210,2040,1380
0,2273,2243,2022,2203,1040,2100,2210,2251,2380
0,2273,2243,2022,2203,1251,2100,2210,2040,2380
0,2273,2243,2022,2203,2251,2100,2210,2040,1380
2022,2010,0,1062,2203,2341,2263,2100,2040,2380
2022,2010,0,2062,2203,2341,1263,2100,2040,2380
2062,2010,0,2022,2203,2341,1263,2100,2040,2380
1180,2010,2361,0,2203,2022,2243,2100,2381,2040
1382,2010,2361,0,2203,2022,2243,2100,2180,2040
2261,2342,2130,0,2203,2380,2040,2100,2263,1310
0,2342,2130,2261,2203,2380,2040,2100,2263,1310
2052,1012,2060,0,2203,2141,2263,2380,2100,2020
0,1012,2060,2052,2203,2141,2263,2380,2100,2020
0,2062,2020,1012,2203,2381,2243,2340,2100,2060
0,2073,2341,1012,2203,2060,2243,2261,2100,2020
0,2073,2341,1012,2203,2261,2243,2060,2100,2020
2052,0,2060,1012,2203,2141,2263,2380,2100,2020
1273,2220,2243,0,2203,2380,2012,2040,2100,2251
1382,2220,2270,0,2203,2052,2012,2040,2100,2243
0,2062,2020,1340,2203,2381,2012,2243,2100,2060
2062,2050,2020,0,2203,2341,2012,1263,2100,2380
0,2050,2020,2062,2203,2341,2012,1263,2100,2380
1382,2070,2020,0,2203,2052,2012,2240,2100,2243
2171,2041,0,2382,2203,1060,2012,2243,2100,2020
2382,2041,0,2171,2203,1060,2012,2243,2100,2020
1162,2273,2060,0,2203,2341,2012,2380,2100,2020
1380,2060,2273,0,2203,2341,2012,2161,2100,2020
0,2162,2060,1273,2203,2341,2012,2380,2100,2020
0,2263,2160,1070,2203,2341,2012,2381,2100,2020
0,2380,2273,1060,2203,2341,2012,2161,2100,2020
0,2070,2382,1263,2203,2341,2012,2160,2100,2020
2130,2382,2261,0,2203,2060,2340,1310,2100,2243
2261,2382,2130,0,2203,2340,2060,1310,2100,2243
0,2382,2130,2261,2203,2340,2060,1310,2100,2243
0,2382,2261,2130,2203,2060,2340,1310,2100,2243
2352,2140,0,2172,2381,2000,1023,2201,2203,2060
